"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells","dialogue_cleaned"
4857,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Filius Flitwick","Male","Ravenclaw","Human (Part-Goblin)","About time!  I've been looking all over for you two.  Names.","About time!  I've been looking all over for you two.  Names.","time  ive  looking     two  nam"
4860,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Who are those people?","Who are those people?","peopl"
1096,"Harry Potter and the Chamber of Secrets",7,41,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Oh no! The Invisibility Booster must be faulty!","Oh no! The Invisibility Booster must be faulty!","oh   invisibility booster must  faulti"
4845,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Probably on the platform.  C'mon.","Probably on the platform.  C'mon.","probably   platform  cmon"
4842,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year.","Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year.","lets just say  dont think youll  seeing  wasting  time  charms class next year"
211,"Harry Potter and the Philosopher's Stone",10,10,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!","They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!","mean every flavour theres chocolate  peppermint  theres also spinach liver  tripe george sweared  got  bogeyflavoured one"
1094,"Harry Potter and the Chamber of Secrets",7,41,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Ron, I should tell you, most Muggles aren't accustomed to seeing a flying car.","Ron, I should tell you, most Muggles aren't accustomed to seeing a flying car.","ron   tell   muggles arent accustomed  seeing  flying car"
4871,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","What the hell.  Give it a go.","What the hell.  Give it a go.","hell  give   go"
2011,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Professor R.J. Lupin.","Professor R.J. Lupin.","professor rj lupin"
209,"Harry Potter and the Philosopher's Stone",10,10,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Whoa!","Whoa!","whoa"
2023,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Why are we stopping? We can't be there yet.","Why are we stopping? We can't be there yet.","stopping  cant   yet"
2025,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","I don't know. Maybe we've broken down.","I don't know. Maybe we've broken down.","dont know maybe weve broken"
1099,"Harry Potter and the Chamber of Secrets",7,41,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Now all we need to do is catch up with the train.","Now all we need to do is catch up with the train.","now   need    catch    train"
3772,"Harry Potter and the Order of the Phoenix",8,138,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Harry, Ron and I, we've been named House Prefects! She hands Harry a letter.","Harry, Ron and I, we've been named House Prefects! She hands Harry a letter.","harry ron   weve  named house prefects  hands harry  lett"
4824,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Ginny Weasley","Female","Gryffindor","Human","Please.  What's a Wrackspurt?","Please.  What's a Wrackspurt?","please  whats  wrackspurt"
4862,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Draco Malfoy","Male","Slytherin","Human","It's a not a cane, you cretin. It's a walking stick.","It's a not a cane, you cretin. It's a walking stick.","cane  cretin   walking stick"
2039,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","No one was screaming, Harry.","No one was screaming, Harry.","one  screaming harri"
2016,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Seems to be. Why?","Seems to be. Why?","seems"
2035,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Well, you sort of went rigid. We thought maybe you were having a fit or something.","Well, you sort of went rigid. We thought maybe you were having a fit or something.","well  sort  went rigid  thought maybe     fit  someth"
5237,"Harry Potter and the Half-Blood Prince",15,172,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","You die.","You die.","die"
227,"Harry Potter and the Philosopher's Stone",10,10,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","I'm...Ron Weasley.","I'm...Ron Weasley.","imron weaslei"
2031,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Remus Lupin","Male","Gryffindor","Werewolf","Here, eat this. It'll help. It's all right. It's chocolate.","Here, eat this. It'll help. It's all right. It's chocolate.","eat  itll help   right  chocol"
2012,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Do you know everything? How is it she knows everything?","Do you know everything? How is it she knows everything?","know everything     knows everyth"
2009,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Come on. Everywhere else is full.","Come on. Everywhere else is full.","come  everywhere else  ful"
5236,"Harry Potter and the Half-Blood Prince",15,172,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","So what happens?  If you break an Unbreakable Vow?","So what happens?  If you break an Unbreakable Vow?","happens    break  unbreakable vow"
4828,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","It's happened.  He's one of them.","It's happened.  He's one of them.","happened  hes one"
2849,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Just the drewbals, thanks.","Just the drewbals, thanks.","just  drewbals thank"
2857,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'm fine.","I'm fine.","im fin"
222,"Harry Potter and the Philosopher's Stone",10,10,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Has anyone seen a toad? A boy named Neville's lost one.","Has anyone seen a toad? A boy named Neville's lost one.","anyone seen  toad  boy named nevilles lost on"
2858,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","You know Sirius will want to hear about this. What you saw at the world cup, and the dream.","You know Sirius will want to hear about this. What you saw at the world cup, and the dream.","know sirius will want  hear     saw   world cup   dream"
203,"Harry Potter and the Philosopher's Stone",10,10,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Scar...?","Scar...?","scar"
2015,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Do you think he's really asleep?","Do you think he's really asleep?","think hes really asleep"
2034,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","What happened to me?","What happened to me?","happened"
4821,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Quibbler...?  Quibbler...?","Quibbler...?  Quibbler...?","quibbler  quibbl"
2846,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Packet of drewbals and a liquorice wand.","Packet of drewbals and a liquorice wand.","packet  drewbals   liquorice wand"
4822,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","There's an article on Wrackspurts this month.  Quibbler...?","There's an article on Wrackspurts this month.  Quibbler...?","theres  article  wrackspurts  month  quibbl"
2026,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Ouch, Ron. That was my foot.","Ouch, Ron. That was my foot.","ouch ron    foot"
5234,"Harry Potter and the Half-Blood Prince",15,172,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","All she wants to do is snog me. My lips are getting chapped. Look.","All she wants to do is snog me. My lips are getting chapped. Look.","wants    snog   lips  getting chapped look"
4833,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","It's a creepy shop.  He's a creepy bloke.","It's a creepy shop.  He's a creepy bloke.","creepy shop  hes  creepy blok"
1108,"Harry Potter and the Chamber of Secrets",7,41,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'm trying. Your hand's all sweaty.","I'm trying. Your hand's all sweaty.","im trying  hands  sweati"
2037,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","No. I felt weird, though. Like I'd never be cheerful again.","No. I felt weird, though. Like I'd never be cheerful again.","felt weird though like id never  cheerful"
4827,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Stop, Harry, I know where you're going with this --","Stop, Harry, I know where you're going with this --","stop harry  know  youre going"
4829,"Harry Potter and the Half-Blood Prince",4,161,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","One of what?","One of what?","one"
2038,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","But someone was screaming. A woman.","But someone was screaming. A woman.","someone  screaming  woman"
2845,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Waitress","","","","Anything from the trolley dears?","Anything from the trolley dears?","anything   trolley dear"
5228,"Harry Potter and the Half-Blood Prince",15,172,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Unbreakable Vow.  You're sure that's what Snape said.","Unbreakable Vow.  You're sure that's what Snape said.","unbreakable vow  youre sure thats  snape said"
2851,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Cho Chang","Female","Ravenclaw","Human","Thank you.","Thank you.","thank"
4869,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Have you ever fixed one?  A nose.","Have you ever fixed one?  A nose.","ever fixed one   nos"
4873,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Well?  How do I look?","Well?  How do I look?","well     look"
4865,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Is my father's.  He's not dead.","Is my father's.  He's not dead.","fathers  hes  dead"
4850,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Hello, Harry.","Hello, Harry.","hello harri"
2030,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Thank you.","Thank you.","thank"
2854,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","This is horrible, how can the ministry not know who conjured it. Isn't there any security or?","This is horrible, how can the ministry not know who conjured it. Isn't there any security or?","horrible  can  ministry  know  conjured  isnt   security"
4861,"Harry Potter and the Half-Blood Prince",5,162,"Hogwarts Express","Hogwarts","Filius Flitwick","Male","Ravenclaw","Human (Part-Goblin)","Aurors. For security.","Aurors. For security.","aurors  secur"
2853,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Harry Potter","Male","Gryffindor","Human","Oh no thank you I'm not hungry.","Oh no thank you I'm not hungry.","oh  thank  im  hungri"
2856,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","It's hurting again isn't it, your scar.","It's hurting again isn't it, your scar.","hurting  isnt   scar"
2010,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Who do you think that is?","Who do you think that is?","think"
2850,"Harry Potter and the Goblet of Fire",4,107,"Hogwarts Express","Hogwarts","Cho Chang","Female","Ravenclaw","Human","Two pumpkin pasties please.","Two pumpkin pasties please.","two pumpkin pasties pleas"
2020,"Harry Potter and the Prisoner of Azkaban",6,76,"Hogwarts Express","Hogwarts","Hermione Granger","Female","Gryffindor","Human","But they'll catch Black, won't they? I mean, everyone's looking for him.","But they'll catch Black, won't they? I mean, everyone's looking for him.","theyll catch black wont   mean everyones looking"
